treatment,covid,replicate,count,n,risk,odds,relative_risk,odds_ratio
vaccine,+,8999,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9000,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9001,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9002,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9003,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,9004,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9005,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9006,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9007,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9008,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9009,82,15000,0.0054666666666666665,0.005496715377396434,0.719298245614035,0.7177553079642396
vaccine,+,9010,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9011,111,15000,0.0074,0.007455168245013097,1.3058823529411765,1.3081627573455334
vaccine,+,9012,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9013,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9014,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9015,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9016,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9017,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9018,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9019,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9020,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9021,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9022,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9023,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9024,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,9025,82,15000,0.0054666666666666665,0.005496715377396434,0.719298245614035,0.7177553079642396
vaccine,+,9026,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9027,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9028,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9029,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9030,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9031,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9032,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9033,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9034,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9035,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9036,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9037,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9038,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9039,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9040,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,9041,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9042,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9043,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9044,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9045,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9046,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9047,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9048,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9049,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9050,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9051,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,9052,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9053,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9054,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9055,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9056,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9057,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9058,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9059,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9060,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9061,85,15000,0.005666666666666667,0.00569896077774053,0.7657657657657658,0.7644308740520608
vaccine,+,9062,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9063,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9064,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9065,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9066,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9067,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9068,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9069,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9070,85,15000,0.005666666666666667,0.00569896077774053,0.7657657657657658,0.7644308740520608
vaccine,+,9071,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,9072,112,15000,0.007466666666666667,0.0075228371843095105,1.333333333333333,1.3358409457281029
vaccine,+,9073,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9074,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,9075,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9076,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9077,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9078,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9079,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9080,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9081,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9082,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9083,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9084,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9085,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9086,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9087,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,9088,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9089,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,9090,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9091,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9092,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9093,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9094,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9095,109,15000,0.007266666666666667,0.007319857632126788,1.2528735632183907,1.2547245617000782
vaccine,+,9096,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9097,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9098,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9099,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9100,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9101,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,9102,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9103,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9104,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9105,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9106,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9107,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9108,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9109,87,15000,0.0058,0.005833836250251458,0.7981651376146787,0.7969876660779308
vaccine,+,9110,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9111,109,15000,0.007266666666666667,0.007319857632126788,1.2528735632183907,1.2547245617000782
vaccine,+,9112,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9113,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9114,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9115,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9116,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9117,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9118,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9119,110,15000,0.007333333333333333,0.0073875083948959025,1.2790697674418603,1.2811313976915988
vaccine,+,9120,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9121,111,15000,0.0074,0.007455168245013097,1.3058823529411765,1.3081627573455334
vaccine,+,9122,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9123,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9124,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9125,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9126,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9127,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9128,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,9129,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9130,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9131,112,15000,0.007466666666666667,0.0075228371843095105,1.333333333333333,1.3358409457281029
vaccine,+,9132,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9133,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9134,112,15000,0.007466666666666667,0.0075228371843095105,1.333333333333333,1.3358409457281029
vaccine,+,9135,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9136,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9137,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9138,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9139,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9140,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9141,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9142,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9143,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9144,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9145,83,15000,0.005533333333333334,0.005564121472145874,0.7345132743362832,0.7330360739454479
vaccine,+,9146,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,9147,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9148,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9149,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9150,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9151,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9152,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9153,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9154,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9155,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9156,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,9157,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9158,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9159,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9160,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9161,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9162,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9163,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9164,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9165,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9166,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9167,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9168,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9169,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9170,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9171,110,15000,0.007333333333333333,0.0073875083948959025,1.2790697674418603,1.2811313976915988
vaccine,+,9172,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9173,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9174,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9175,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,9176,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9177,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9178,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9179,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9180,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9181,113,15000,0.007533333333333334,0.00759051521461678,1.3614457831325302,1.3641893428486564
vaccine,+,9182,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9183,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9184,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9185,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9186,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9187,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,9188,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9189,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,9190,83,15000,0.005533333333333334,0.005564121472145874,0.7345132743362832,0.7330360739454479
vaccine,+,9191,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,9192,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9193,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9194,109,15000,0.007266666666666667,0.007319857632126788,1.2528735632183907,1.2547245617000782
vaccine,+,9195,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9196,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9197,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9198,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9199,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9200,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9201,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9202,120,15000,0.008,0.008064516129032258,1.5789473684210524,1.5836162988115448
vaccine,+,9203,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9204,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9205,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9206,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9207,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9208,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9209,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,9210,87,15000,0.0058,0.005833836250251458,0.7981651376146787,0.7969876660779308
vaccine,+,9211,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9212,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9213,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9214,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9215,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9216,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9217,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9218,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9219,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9220,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9221,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9222,111,15000,0.0074,0.007455168245013097,1.3058823529411765,1.3081627573455334
vaccine,+,9223,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9224,109,15000,0.007266666666666667,0.007319857632126788,1.2528735632183907,1.2547245617000782
vaccine,+,9225,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9226,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9227,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9228,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,9229,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9230,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9231,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9232,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9233,81,15000,0.0054,0.00542931831892218,0.7043478260869566,0.7027426363231014
vaccine,+,9234,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9235,117,15000,0.0078,0.007861318282604314,1.4810126582278478,1.4847940518321392
vaccine,+,9236,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9237,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9238,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9239,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9240,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9241,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9242,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9243,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9244,87,15000,0.0058,0.005833836250251458,0.7981651376146787,0.7969876660779308
vaccine,+,9245,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9246,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9247,113,15000,0.007533333333333334,0.00759051521461678,1.3614457831325302,1.3641893428486564
vaccine,+,9248,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9249,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9250,87,15000,0.0058,0.005833836250251458,0.7981651376146787,0.7969876660779308
vaccine,+,9251,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9252,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9253,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9254,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9255,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9256,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9257,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9258,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9259,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9260,110,15000,0.007333333333333333,0.0073875083948959025,1.2790697674418603,1.2811313976915988
vaccine,+,9261,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9262,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9263,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9264,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9265,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9266,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9267,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9268,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9269,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9270,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9271,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9272,109,15000,0.007266666666666667,0.007319857632126788,1.2528735632183907,1.2547245617000782
vaccine,+,9273,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,9274,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9275,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,9276,83,15000,0.005533333333333334,0.005564121472145874,0.7345132743362832,0.7330360739454479
vaccine,+,9277,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9278,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9279,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9280,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9281,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9282,83,15000,0.005533333333333334,0.005564121472145874,0.7345132743362832,0.7330360739454479
vaccine,+,9283,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9284,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9285,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9286,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
